#OTU ID,taxonomy
ASV4903,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__Metarhizium_baoshanense
ASV4904,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Phaeosphaeriaceae; g__Setophoma; s__Setophoma_syzygii
ASV4905,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Unassigned
ASV4906,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Russulales; f__Stereaceae; g__Stereum; s__Stereum_complicatum
ASV4907,k__Fungi; p__unidentified; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Fungi_sp
ASV4915,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sesquicillium; s__Sesquicillium_sp
ASV4919,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Teichosporaceae; g__Teichospora; s__Teichospora_quercus
ASV4921,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Clavariaceae; g__unidentified; s__Clavariaceae_sp
ASV4922,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Unassigned; s__Unassigned
ASV4923,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4924,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4925,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV4929,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_madriti
ASV4930,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4933,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4937,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4940,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Diaporthales; f__Diaporthaceae; g__Diaporthe; s__Diaporthe_unshiuensis
ASV4944,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4945,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4946,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Ophiocordycipitaceae; g__Hirsutella; s__Unassigned
ASV4947,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4948,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4949,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4950,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV4953,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_pacifica
ASV4954,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Dothideales; f__Dothideaceae; g__Rhizosphaera; s__Rhizosphaera_macrospora
ASV4957,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Tetraplosphaeriaceae; g__Tetraploa; s__Tetraploa_sasicola
ASV4961,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV4962,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4963,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_sp
ASV4964,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Thelonectria; s__Thelonectria_olida
ASV4967,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Auriculariales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4968,k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__ GS11; f__unidentified; g__unidentified; s__GS11_sp
ASV4969,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4970,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Neopyrenochaetaceae; g__Neopyrenochaeta; s__Neopyrenochaeta_acicola
ASV4971,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4972,k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__ Rhizophlyctidales; f__Rhizophlyctidaceae; g__unidentified; s__Rhizophlyctidaceae_sp
ASV4974,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Polyporales; f__Steccherinaceae; g__Steccherinum; s__Steccherinum_bourdotii
ASV4980,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Unassigned; s__Unassigned
ASV4981,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Unassigned; g__Unassigned; s__Unassigned
ASV4991,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_chaetospira
ASV4994,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV4995,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV4996,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV4997,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5000,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5001,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_luteofuscum
ASV5002,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Podosporaceae; g__Cladorrhinum; s__Cladorrhinum_globisporum
ASV5004,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Conioscyphales; f__unidentified; g__unidentified; s__Conioscyphales_sp
ASV5007,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_salwaensis
ASV5009,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__ Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_oceani
ASV5010,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Sporormiaceae; g__Westerdykella; s__Westerdykella_purpurea
ASV5013,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5014,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__ Cystofilobasidiales; f__Mrakiaceae; g__Udeniomyces; s__Udeniomyces_pyricola
ASV5015,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__ Pezizales; f__Pezizales_fam_Incertae_sedis; g__Trichobolus; s__Trichobolus_sp
ASV5016,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Fusarium; s__Unassigned
ASV5019,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_adianticola
ASV5021,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Cistella; s__Cistella_sp
ASV5022,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5023,k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__ Microstromatales; f__Microstromataceae; g__unidentified; s__Microstromataceae_sp
ASV5027,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Fusarium; s__Unassigned
ASV5032,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5034,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5035,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5036,k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__ Mortierellales; f__Mortierellaceae; g__Entomortierella; s__Entomortierella_beljakovae
ASV5037,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Xenoacremonium; s__Xenoacremonium_recifei
ASV5040,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5045,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5046,k__Fungi; p__unidentified; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Fungi_sp
ASV5047,k__Fungi; p__Glomeromycota; c__Archaeosporomycetes; o__ Archaeosporales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5048,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5049,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5050,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5051,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Humicola; s__Humicola_phialophoroides
ASV5053,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Phaeosphaeriaceae; g__Neosetophoma; s__Unassigned
ASV5054,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
ASV5055,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV5059,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5060,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5061,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Diaporthales; f__Gnomoniaceae; g__Gnomoniopsis; s__Gnomoniopsis_sp
ASV5062,k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__ Golubeviales; f__Golubeviaceae; g__Golubevia; s__Golubevia_pallescens
ASV5063,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
ASV5064,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Unassigned
ASV5066,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5069,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Atractosporales; f__Conlariaceae; g__Conlarium; s__Conlarium_indicum
ASV5070,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Geastrales; f__Sphaerobolaceae; g__Sphaerobolus; s__Sphaerobolus_sp
ASV5073,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Arcopilus; s__Arcopilus_tangerinicapillus
ASV5074,k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__ Agaricostilbales; f__unidentified; g__unidentified; s__Agaricostilbales_sp
ASV5075,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Lophiostomataceae; g__Neovaginatispora; s__Neovaginatispora_clematidis
ASV5076,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sarocladium; s__Sarocladium_kiliense
ASV5077,k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__ unidentified; f__unidentified; g__unidentified; s__Lecanoromycetes_sp
ASV5079,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5080,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Talaromyces; s__Unassigned
ASV5081,k__Fungi; p__Chytridiomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5082,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Stachybotryaceae; g__Xenomyrothecium; s__Xenomyrothecium_tongaense
ASV5084,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_turrialbense
ASV5085,k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__ Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_isabellina
ASV5086,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Microbotryales; f__Ustilentylomataceae; g__Microbotryozyma; s__Microbotryozyma_collariae
ASV5087,k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__ Mortierellales; f__Mortierellaceae; g__Podila; s__Unassigned
ASV5090,k__Fungi; p__Chytridiomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Chytridiomycota_sp
ASV5091,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5093,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Didymellaceae; g__Didymella; s__Unassigned
ASV5094,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5095,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Hydnangiaceae; g__Laccaria; s__Unassigned
ASV5096,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5107,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Russulales; f__Russulaceae; g__Russula; s__Russula_sp
ASV5108,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariomycetidae_ord_Incertae_sedis; f__Rhamphoriaceae; g__Xylolentia; s__Xylolentia_brunneola
ASV5109,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5110,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__ Saccharomycetales; f__Debaryomycetaceae; g__Meyerozyma; s__Meyerozyma_carpophila
ASV5111,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5112,k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__ Kickxellales; f__unidentified; g__unidentified; s__Kickxellales_sp
ASV5113,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5124,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5125,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5131,k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__ Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa
ASV5132,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__unidentified; g__unidentified; s__Trechisporales_sp
ASV5133,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5134,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_babjevae
ASV5136,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5137,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5138,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_luteofuscum
ASV5139,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__ Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_terricola
ASV5140,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Neomassarinaceae; g__Neomassarina; s__Neomassarina_thailandica
ASV5141,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Phaeosphaeriaceae; g__Didymocyrtis; s__Didymocyrtis_brachylaenae
ASV5142,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Unassigned
ASV5143,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5144,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__Lecanicillium_coprophilum
ASV5145,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5148,k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__ Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_isabellina
ASV5152,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Atractosporales; f__Conlariaceae; g__Conlarium; s__Conlarium_sacchari
ASV5153,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5155,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5156,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5159,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Amniculicolaceae; g__Murispora; s__Murispora_kazachstanica
ASV5160,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV5161,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__ Pezizales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5162,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5164,k__Fungi; p__Chytridiomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5165,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5166,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Paracremonium; s__Paracremonium_inflatum
ASV5167,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Botryotrichum; s__Botryotrichum_atrogriseum
ASV5173,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5176,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Venturiales; f__Sympoventuriaceae; g__Pseudosigmoidea; s__Pseudosigmoidea_sp
ASV5179,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__unidentified; g__unidentified; s__Archaeorhizomycetales_sp
ASV5183,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5186,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5187,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5188,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Unassigned; s__Unassigned
ASV5189,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__unidentified; g__unidentified; s__Hypocreales_sp
ASV5190,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5192,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5198,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5202,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Sporidiobolales; f__unidentified; g__unidentified; s__Sporidiobolales_sp
ASV5203,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5204,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5205,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5211,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5212,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5213,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5215,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp
ASV5216,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5217,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_mycetomatis
ASV5219,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Curvibasidium; s__Unassigned
ASV5221,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV5226,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5227,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__ Tremellales; f__Rhynchogastremataceae; g__Papiliotrema; s__Papiliotrema_laurentii
ASV5228,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Russulales; f__Russulaceae; g__Russula; s__Unassigned
ASV5229,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Thelebolales; f__Pseudeurotiaceae; g__Pseudogymnoascus; s__Pseudogymnoascus_appendiculatus
ASV5230,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__ Orbiliales; f__Orbiliaceae; g__Arthrobotrys; s__Arthrobotrys_dendroides
ASV5231,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5234,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Magnaporthales; f__unidentified; g__unidentified; s__Magnaporthales_sp
ASV5235,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; s__Capronia_sp
ASV5236,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5237,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5239,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Melanommataceae; g__Byssosphaeria; s__Unassigned
ASV5241,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Thelephorales; f__Thelephoraceae; g__Unassigned; s__Unassigned
ASV5242,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5243,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5251,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Microbotryales; f__unidentified; g__unidentified; s__Microbotryales_sp
ASV5252,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5255,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5259,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Unassigned; s__Unassigned
ASV5260,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Humicola; s__Humicola_ampulliella
ASV5262,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5263,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5264,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Unassigned; g__Unassigned; s__Unassigned
ASV5265,k__Fungi; p__Mucoromycota; c__Endogonomycetes; o__ GS21; f__unidentified; g__unidentified; s__GS21_sp
ASV5266,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5269,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5270,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5271,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV5272,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV5273,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__ Orbiliales; f__Orbiliaceae; g__Arthrobotrys; s__Unassigned
ASV5274,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria; s__Phaeosphaeria_oryzae
ASV5275,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_sp
